Hãng Sản Xuất,Độ Dày,Trọng Lượng,RAM,Bộ Nhớ,Dung Lượng Pin,Hệ Điều Hành,Giá Bán,Hãng CPU,Số Lõi,Xung nhịp tối đa,Cache,Loại Màn Hình,Độ Phân Giải,Số Cổng Giao Tiếp,Hãng GPU,Phân Loại
7,1.2159566714598045,1.0022223859963628,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,-0.17658425443254208,5,0.6462538936606357,-0.02751932146678056,0.517346424875306,0,4,1.7616614345798065,4,Kỹ thuật / Lập trình
0,-0.1711022127797769,0.4021781082551086,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,-0.20922951652010655,5,-0.4549025008838057,-0.02751932146678056,-0.7466567321173342,0,4,1.1048692440631,4,Gaming
7,-0.8692551845136994,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,-1.3556750082002973,5,-0.2007659300529602,16,0.6462538936606357,-0.5468490266774233,-0.7466567321173342,0,5,1.1048692440631,2,Di động / Mỏng nhẹ / Ultrabook
7,-0.8692551845136994,-0.3478772389214594,1.469680562876938,-0.25275844385422397,-1.3556750082002973,5,-0.18867509224275114,6,1.1968320909328565,0.6649202854807441,-0.7466567321173342,0,5,1.1048692440631,2,Di động / Mỏng nhẹ / Ultrabook
7,-0.8692551845136994,-0.3478772389214594,0.5255911883776956,0.5529249205522039,-0.3864059630089669,5,0.06523250177163908,16,1.1968320909328565,-0.20062922320366097,0.201345635627146,0,5,1.1048692440631,2,Di động / Mỏng nhẹ / Ultrabook
7,-0.8692551845136994,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,1,0.004778312720593794,17,1.747410288205077,0.31870048200698176,1.1493480033716261,0,5,1.1048692440631,2,Di động / Mỏng nhẹ / Ultrabook
7,0.0253977958208308,-0.3478772389214594,-0.1038017279551326,0.5529249205522039,-1.3556750082002973,5,0.4279576360779109,17,1.747410288205077,0.31870048200698176,1.1493480033716261,0,10,0.4480770535463936,2,Thiết kế đồ họa / Multimedia
7,-0.8692551845136994,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,1,-0.2189021867682738,16,1.1968320909328565,-0.20062922320366097,0.201345635627146,0,5,1.1048692440631,2,Di động / Mỏng nhẹ / Ultrabook
7,-0.8692551845136994,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,-1.3556750082002973,5,-0.1161300653814968,16,0.6462538936606357,-0.20062922320366097,0.201345635627146,0,5,1.1048692440631,2,Di động / Mỏng nhẹ / Ultrabook
2,0.036956619856159986,-0.04785510005083229,-0.4184981861215467,-0.25275844385422397,0.01629350582967852,5,-0.3035380514397372,16,0.6462538936606357,0.4918103837438637,0.201345635627146,3,5,-0.8655073274870194,2,Kỹ thuật / Lập trình
7,1.2159566714598045,1.0022223859963628,-0.1038017279551326,-0.25275844385422397,-0.3864059630089669,5,-0.3760830783009916,5,0.6462538936606357,-0.37373912494054135,-0.7466567321173342,0,4,1.1048692440631,4,Kỹ thuật / Lập trình
2,1.1581625512831553,0.8522113165610491,-0.1038017279551326,0.5529249205522039,2.8121818861224233,5,1.9943256743904945,15,0.6462538936606357,0.8380301872176245,3.0453527388605868,2,10,-2.835883899037139,4,Gaming
2,1.1581625512831553,0.8522113165610491,1.1549841047105238,0.5529249205522039,2.8121818861224233,5,1.673313930529444,7,3.9497230772939598,2.049799499375792,3.3613535281087468,0,10,-0.20871513697031288,4,Gaming
2,1.1581625512831553,0.8522113165610491,1.1549841047105238,0.5529249205522039,0.01629350582967852,5,1.068772040018991,7,3.9497230772939598,2.049799499375792,3.0453527388605868,0,10,0.4480770535463936,4,Gaming
5,1.2159566714598045,0.9272168512787062,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,0.27682216345029764,6,1.1968320909328565,0.6649202854807441,1.1493480033716261,0,4,-0.20871513697031288,4,Kỹ thuật / Lập trình
7,-0.8692551845136994,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,-0.3864059630089669,5,0.11359585301247532,17,1.747410288205077,0.31870048200698176,1.1493480033716261,0,5,1.1048692440631,2,Di động / Mỏng nhẹ / Ultrabook
7,-0.8692551845136994,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,-1.3556750082002973,5,0.06523250177163908,17,1.747410288205077,0.31870048200698176,1.1493480033716261,0,5,1.1048692440631,2,Di động / Mỏng nhẹ / Ultrabook
7,-0.8692551845136994,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,-0.3864059630089669,5,0.4279576360779109,6,0.09567569638841501,-0.02751932146678056,-0.11465515362101408,6,4,-2.835883899037139,2,Di động / Mỏng nhẹ / Ultrabook
7,-0.8692551845136994,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,-0.6093378434029726,1,0.18614087987372968,16,0.6462538936606357,-0.5468490266774233,-0.7466567321173342,0,5,-2.835883899037139,2,Di động / Mỏng nhẹ / Ultrabook
7,-0.8692551845136994,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,-0.3864059630089669,1,0.4279576360779109,1,0.6462538936606357,0.31870048200698176,-0.7466567321173342,0,5,0.4480770535463936,2,Di động / Mỏng nhẹ / Ultrabook
7,0.0253977958208308,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,-1.3556750082002973,5,0.004778312720593794,17,0.6462538936606357,0.31870048200698176,-0.7466567321173342,0,5,0.4480770535463936,2,Kỹ thuật / Lập trình
3,1.2159566714598045,1.0022223859963628,0.21089473021128152,0.5529249205522039,0.01629350582967852,5,-0.2654519123375787,7,3.9497230772939598,1.3573598924282688,3.0453527388605868,0,4,1.1048692440631,4,Gaming
0,-0.8692551845136994,0.8522113165610491,14.372235347699917,8.609758564616483,3.7795123932233716,5,7.5010977550502105,18,3.9497230772939598,1.3573598924282688,3.0453527388605868,3,19,0.4480770535463936,4,Gaming
0,-0.8692551845136994,0.8522113165610491,9.33709201703729,3.7756583781779156,3.7795123932233716,5,4.478388302497946,18,3.9497230772939598,1.3573598924282688,3.0453527388605868,3,10,-0.20871513697031288,4,Gaming
0,-0.8692551845136994,0.8522113165610491,0.5255911883776956,2.16429164936506,0.01629350582967852,5,2.3322645911858375,18,3.9497230772939598,1.3573598924282688,3.0453527388605868,2,10,0.4480770535463936,4,Gaming
0,-0.8692551845136994,0.8522113165610491,-0.1038017279551326,0.5529249205522039,0.01629350582967852,5,2.6647626309665866,18,3.9497230772939598,1.3573598924282688,3.0453527388605868,2,10,0.4480770535463936,2,Gaming
7,0.0253977958208308,-0.3478772389214594,-0.1038017279551326,0.5529249205522039,-1.3556750082002973,5,-0.2654519123375787,17,0.6462538936606357,0.31870048200698176,-0.7466567321173342,0,5,0.4480770535463936,2,Kỹ thuật / Lập trình
7,-0.8692551845136994,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,-1.3556750082002973,5,0.08336875848695267,17,0.6462538936606357,0.31870048200698176,1.1493480033716261,6,4,1.1048692440631,2,Di động / Mỏng nhẹ / Ultrabook
7,-0.8415140068289076,-0.3478772389214594,3.0431628537090085,0.5529249205522039,-1.5495288172385635,5,-0.2654519123375787,1,0.6462538936606357,0.31870048200698176,-0.7466567321173342,0,5,1.7616614345798065,2,Di động / Mỏng nhẹ / Ultrabook
3,0.4993095812693538,0.25216703881979485,-0.4184981861215467,-0.25275844385422397,0.01629350582967852,3,-0.5695364832643365,5,-0.4549025008838057,-0.02751932146678056,-0.7466567321173342,0,4,-0.20871513697031288,2,Kỹ thuật / Lập trình
2,-1.118925783676824,-0.19786616948614602,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,-0.14635715990701945,3,0.09567569638841501,1.0111400889545064,1.1493480033716261,0,5,-1.5222995180037258,4,Di động / Mỏng nhẹ / Ultrabook
2,0.036956619856159986,-0.04785510005083229,-0.1038017279551326,-0.25275844385422397,-1.8403095307959625,5,-0.30958347034484174,14,-0.4549025008838057,-1.9317282405724712,-0.11465515362101408,0,5,-0.8655073274870194,0,Kỹ thuật / Lập trình
2,0.036956619856159986,-0.04785510005083229,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,-0.14635715990701945,16,0.6462538936606357,-0.20062922320366097,0.201345635627146,2,13,-0.8655073274870194,2,Thiết kế đồ họa / Multimedia
2,0.036956619856159986,-0.04785510005083229,0.5255911883776956,-0.25275844385422397,0.01629350582967852,5,-0.45467352406735045,5,-0.4549025008838057,-0.02751932146678056,-0.7466567321173342,3,5,-0.8655073274870194,2,Laptop 2 trong 1 / Cảm ứng
2,0.036956619856159986,-0.04785510005083229,0.5255911883776956,-0.25275844385422397,0.01629350582967852,5,-0.4184010106367233,6,1.1968320909328565,0.4918103837438637,1.1493480033716261,0,5,-0.8655073274870194,2,Kỹ thuật / Lập trình
2,-1.118925783676824,-0.947921516662714,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,0.24659506892477498,12,-0.4549025008838057,-2.84921071977794,2.0973503711161063,2,5,-0.8655073274870194,5,Thiết kế đồ họa / Multimedia
5,-0.05551397242647845,0.10215596938448111,-0.4184981861215467,-0.25275844385422397,0.01629350582967852,5,-0.5997635777898591,5,-1.8313479940643576,-0.37373912494054135,-0.7466567321173342,0,4,-0.20871513697031288,2,Văn phòng / Học tập
2,-0.9339845991115469,-0.19786616948614602,-0.1038017279551326,-0.25275844385422397,-1.8403095307959625,5,-0.6602177668409045,6,0.09567569638841501,0.6649202854807441,-0.7466567321173342,0,4,-2.835883899037139,2,Di động / Mỏng nhẹ / Ultrabook
5,-0.05551397242647845,0.10215596938448111,-0.4184981861215467,-0.25275844385422397,0.01629350582967852,5,-0.2654519123375787,5,-1.8313479940643576,-0.37373912494054135,-0.7466567321173342,0,4,-0.20871513697031288,2,Văn phòng / Học tập
2,0.036956619856159986,-0.04785510005083229,-0.4184981861215467,-0.25275844385422397,0.01629350582967852,5,0.09545959629716173,16,0.6462538936606357,-0.20062922320366097,-1.3786583106136543,2,13,-0.8655073274870194,2,Thiết kế đồ họa / Multimedia
3,1.2159566714598045,1.0022223859963628,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,0.5851385276106287,6,1.747410288205077,0.4918103837438637,1.1493480033716261,0,4,1.1048692440631,4,Gaming
10,-0.9339845991115469,-0.19786616948614602,0.5255911883776956,-0.25275844385422397,3.771758240861841,5,1.2138620937414997,18,0.6462538936606357,0.8380301872176245,-0.7466567321173342,2,19,-0.20871513697031288,2,Thiết kế đồ họa / Multimedia
10,-0.9339845991115469,-0.19786616948614602,-0.1038017279551326,0.5529249205522039,0.01629350582967852,5,0.7906827703841827,5,0.09567569638841501,-0.02751932146678056,-0.11465515362101408,2,22,0.4480770535463936,2,Thiết kế đồ họa / Multimedia
10,1.1928390233891446,0.7022002471257354,-0.1038017279551326,0.5529249205522039,0.01629350582967852,5,0.669774392282092,6,0.09567569638841501,0.4918103837438637,1.1493480033716261,0,4,0.4480770535463936,4,Kỹ thuật / Lập trình
10,1.1928390233891446,0.7022002471257354,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,-0.0556758763304515,6,0.09567569638841501,0.4918103837438637,1.1493480033716261,0,4,0.4480770535463936,2,Kỹ thuật / Lập trình
10,1.1581625512831553,0.7022002471257354,-0.1038017279551326,0.5529249205522039,0.01629350582967852,5,0.4279576360779109,6,2.8485666827495186,1.5304697941651493,2.0973503711161063,0,5,0.4480770535463936,4,Kỹ thuật / Lập trình
10,1.1581625512831553,0.7022002471257354,-0.1038017279551326,0.5529249205522039,0.01629350582967852,5,0.4279576360779109,6,2.8485666827495186,1.5304697941651493,2.0973503711161063,0,5,0.4480770535463936,4,Kỹ thuật / Lập trình
10,-0.9571022471822065,-0.04785510005083229,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,-0.30958347034484174,5,-0.4549025008838057,-0.02751932146678056,-0.7466567321173342,0,2,-0.8655073274870194,4,Di động / Mỏng nhẹ / Ultrabook
7,-0.8415140068289076,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,-1.5495288172385635,5,-0.26726553800911,1,0.6462538936606357,-0.5468490266774233,-0.7466567321173342,0,5,1.7616614345798065,2,Di động / Mỏng nhẹ / Ultrabook
7,-0.8415140068289076,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,-1.5495288172385635,5,-0.32771972706015534,1,0.6462538936606357,-0.5468490266774233,-0.7466567321173342,0,5,1.7616614345798065,2,Di động / Mỏng nhẹ / Ultrabook
2,-0.6334551741929707,-0.19786616948614602,-0.4184981861215467,-0.6556001260574379,0.01629350582967852,5,-0.9262161986655038,4,-1.0054806981560265,-0.20062922320366097,-1.0626575213654943,0,4,-0.8655073274870194,2,Di động / Mỏng nhẹ / Ultrabook
0,0.036956619856159986,0.10215596938448111,-0.4184981861215467,2.16429164936506,-1.2587481036811643,5,-0.7206719558919498,5,-0.4549025008838057,-0.02751932146678056,-0.7466567321173342,0,5,1.1048692440631,2,Kỹ thuật / Lập trình
0,0.036956619856159986,0.10215596938448111,-0.4184981861215467,-0.25275844385422397,0.01629350582967852,5,-0.5538183941110647,6,1.1968320909328565,0.6649202854807441,-0.7466567321173342,0,5,1.1048692440631,2,Kỹ thuật / Lập trình
2,1.1581625512831553,0.8522113165610491,1.1549841047105238,-0.25275844385422397,0.01629350582967852,5,-0.2654519123375787,6,1.747410288205077,0.4918103837438637,1.1493480033716261,0,10,-0.20871513697031288,4,Gaming
2,1.1581625512831553,0.8522113165610491,1.1549841047105238,0.5529249205522039,2.8121818861224233,5,-0.2654519123375787,5,0.09567569638841501,-0.02751932146678056,0.517346424875306,0,5,1.1048692440631,4,Gaming
2,-1.118925783676824,-0.947921516662714,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,2.060220740456134,18,0.6462538936606357,1.3573598924282688,1.1493480033716261,2,13,-0.8655073274870194,2,Thiết kế đồ họa / Multimedia
2,-1.118925783676824,-0.947921516662714,0.5255911883776956,0.5529249205522039,0.01629350582967852,5,-0.2654519123375787,18,0.6462538936606357,1.3573598924282688,1.1493480033716261,2,13,-0.8655073274870194,2,Thiết kế đồ họa / Multimedia
2,-1.118925783676824,-0.947921516662714,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,-0.2654519123375787,17,0.6462538936606357,0.8380301872176245,1.1493480033716261,2,13,-0.8655073274870194,2,Thiết kế đồ họa / Multimedia
2,-1.118925783676824,-0.947921516662714,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,0.23450423111456592,16,1.1968320909328565,0.4918103837438637,0.201345635627146,2,13,-0.8655073274870194,2,Thiết kế đồ họa / Multimedia
0,0.036956619856159986,0.10215596938448111,2.0990734792097663,-0.25275844385422397,-0.2894790584898339,5,-0.9322616175706083,4,-1.0054806981560265,-0.20062922320366097,-0.7466567321173342,0,5,1.1048692440631,2,Văn phòng / Học tập
7,-0.8692551845136994,-0.3478772389214594,3.0431628537090085,0.5529249205522039,-0.8225770333450656,5,0.7060469057127192,1,0.6462538936606357,0.31870048200698176,-0.7466567321173342,0,8,1.1048692440631,2,Di động / Mỏng nhẹ / Ultrabook
7,-0.8692551845136994,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,0.5246843385595833,1,0.6462538936606357,0.31870048200698176,-0.7466567321173342,0,8,1.1048692440631,2,Di động / Mỏng nhẹ / Ultrabook
3,0.4993095812693538,0.25216703881979485,-0.4184981861215467,-0.25275844385422397,0.01629350582967852,5,-0.4909460374979776,5,-0.4549025008838057,-0.02751932146678056,-0.7466567321173342,0,4,-0.20871513697031288,2,Kỹ thuật / Lập trình
7,-0.8692551845136994,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,0.5488660141800015,17,0.6462538936606357,0.31870048200698176,1.1493480033716261,0,8,1.1048692440631,2,Di động / Mỏng nhẹ / Ultrabook
7,-0.8692551845136994,-0.3478772389214594,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,0.22241339330435686,6,0.09567569638841501,0.6649202854807441,-0.7466567321173342,0,5,0.4480770535463936,2,Di động / Mỏng nhẹ / Ultrabook
3,0.5224272293400138,0.4021781082551086,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,-0.3216743081550508,6,1.1968320909328565,0.6649202854807441,-0.7466567321173342,0,4,-0.8655073274870194,2,Kỹ thuật / Lập trình
10,0.036956619856159986,-0.19786616948614602,-0.4184981861215467,-0.25275844385422397,0.01629350582967852,5,-0.6239452534102773,5,-0.4549025008838057,-0.02751932146678056,-0.7466567321173342,0,4,0.4480770535463936,2,Kỹ thuật / Lập trình
10,-0.9571022471822065,-0.04785510005083229,2.7284663955425943,-0.25275844385422397,-0.48333286752809995,5,-0.43049184844693233,13,-0.4549025008838057,-0.20062922320366097,-0.11465515362101408,1,4,-0.8655073274870194,4,Di động / Mỏng nhẹ / Ultrabook
10,-0.9571022471822065,-0.04785510005083229,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,-0.4184010106367233,5,-0.4549025008838057,-0.02751932146678056,-0.7466567321173342,0,2,-0.8655073274870194,4,Di động / Mỏng nhẹ / Ultrabook
10,0.036956619856159986,-0.19786616948614602,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,-0.666263185746009,5,0.09567569638841501,-0.02751932146678056,-0.7466567321173342,6,4,0.4480770535463936,2,Kỹ thuật / Lập trình
10,0.9847801907532077,1.0022223859963628,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,-0.12217548428660133,6,0.09567569638841501,0.4918103837438637,1.1493480033716261,0,5,-2.835883899037139,4,Gaming
10,0.7536037100466108,0.8522113165610491,-0.4184981861215467,0.5529249205522039,0.01629350582967852,5,0.8511369594352279,7,3.9497230772939598,1.3573598924282688,3.0453527388605868,0,10,0.4480770535463936,4,Thiết kế đồ họa / Multimedia
10,0.5224272293400138,0.7022002471257354,2.0990734792097663,0.5529249205522039,0.01629350582967852,5,-0.2974926325346327,5,-0.4549025008838057,0.14559058027010138,0.201345635627146,0,4,0.4480770535463936,4,Kỹ thuật / Lập trình
10,0.5224272293400138,0.7022002471257354,2.0990734792097663,0.5529249205522039,-0.7741135810854991,5,-0.17658425443254208,6,1.1968320909328565,0.4918103837438637,1.1493480033716261,0,4,0.4480770535463936,4,Kỹ thuật / Lập trình
10,-0.9339845991115469,-0.19786616948614602,-0.1038017279551326,0.5529249205522039,0.01629350582967852,5,0.06523250177163908,17,1.1968320909328565,0.31870048200698176,1.1493480033716261,0,3,0.4480770535463936,4,Thiết kế đồ họa / Multimedia
10,-0.9339845991115469,-0.19786616948614602,-0.1038017279551326,-0.25275844385422397,0.01629350582967852,5,0.42191221717280636,17,0.6462538936606357,0.31870048200698176,1.1493480033716261,0,13,-2.835883899037139,4,Thiết kế đồ họa / Multimedia
7,-1.0958081356061646,-0.6478993777920868,-0.1038017279551326,-0.25275844385422397,0.9705707002588956,5,0.05314166396143003,16,1.1968320909328565,-0.20062922320366097,0.201345635627146,2,5,1.1048692440631,2,Thiết kế đồ họa / Multimedia
2,0.036956619856159986,-0.04785510005083229,-0.4184981861215467,-0.25275844385422397,-1.8403095307959625,5,-0.9020345230450857,4,-1.0054806981560265,-0.20062922320366097,-1.0626575213654943,2,4,-0.20871513697031288,2,Thiết kế đồ họa / Multimedia
0,0.036956619856159986,0.10215596938448111,3.0431628537090085,-0.25275844385422397,-1.2587481036811643,5,-0.7206719558919498,6,1.1968320909328565,0.14559058027010138,-0.7466567321173342,1,5,1.1048692440631,2,Kỹ thuật / Lập trình
0,0.036956619856159986,0.10215596938448111,-0.1038017279551326,-0.25275844385422397,-1.2587481036811643,5,-0.6904448613664271,5,-0.4549025008838057,-0.20062922320366097,0.201345635627146,0,5,1.7616614345798065,2,Kỹ thuật / Lập trình
3,-0.17341397758684324,0.10215596938448111,-0.4184981861215467,-0.25275844385422397,0.01629350582967852,5,-0.7206719558919498,5,-0.4549025008838057,-0.37373912494054135,-0.7466567321173342,5,4,-0.8655073274870194,2,Kỹ thuật / Lập trình
2,1.1928390233891446,0.7022002471257354,-0.1038017279551326,0.5529249205522039,-1.2587481036811643,5,-0.30958347034484174,14,-0.4549025008838057,-0.20062922320366097,0.517346424875306,0,2,0.4480770535463936,4,Gaming
3,-0.9339845991115469,-0.7979104472274002,-0.1038017279551326,0.5529249205522039,-0.48333286752809995,5,3.0274877652728587,7,0.09567569638841501,-0.02751932146678056,-0.11465515362101408,2,17,-1.5222995180037258,4,Thiết kế đồ họa / Multimedia
3,-0.9339845991115469,-0.7979104472274002,-0.1038017279551326,0.5529249205522039,0.01629350582967852,5,1.5765872280477715,16,0.6462538936606357,-0.20062922320366097,0.201345635627146,0,10,-2.179091708520432,2,Thiết kế đồ họa / Multimedia
3,0.5224272293400138,0.4021781082551086,-0.1038017279551326,0.5529249205522039,0.01629350582967852,5,-0.17658425443254208,2,-1.556058895428247,0.6649202854807441,-0.7466567321173342,0,5,-0.20871513697031288,2,Văn phòng / Học tập
5,-0.4022786934863738,-0.04785510005083229,-0.4184981861215467,-0.25275844385422397,-1.5495288172385635,5,0.4158667982677018,5,0.09567569638841501,-0.02751932146678056,-0.11465515362101408,0,5,0.4480770535463936,4,Thiết kế đồ họa / Multimedia
